15132,GREENBELT STATION + BUS BAY F,39.011436,-76.910305
12102,GREENBELT METRO DR + CHERRYWOOD LA,39.011278,-76.904326
12059,CHERRYWOOD LN + SPRINGHILL DR,39.008511,-76.905217
17386,SPRINGHILL DR + CHERRYWOOD LA,39.00699,-76.905511
17385,SPRINGHILL DR + CHERRYWOOD TERR,39.005737,-76.903581
17384,SPRINGHILL DR + SPRINGHILL LA,39.005128,-76.90266
10184,SPRINGHILL DR + MARKET LN,39.004171,-76.901356
10176,SPRINGHILL DR + LAKESIDE DR,39.003799,-76.899673
10173,EDMONSTON RD + SPRINGHILL DR,39.003655,-76.897859
10122,EDMONSTON RD + SPRINGHILL CT,39.001211,-76.89801
10093,EDMONSTON RD + EDMONSTON CT,39.000089,-76.898884
17378,EDMONSTON RD + BREEZEWOOD DR,38.998916,-76.90025
17379,BREEZEWOOD DR + SPRINGHILL LA,39.000632,-76.902921
10121,BREEZEWOOD DR + CHERRYWOOD TERR,39.00122,-76.907736
17381,BREEZEWOOD DR + CHERRYWOOD LA,39.001379,-76.909765
10077,CHERRYWOOD LN + #5510,38.999467,-76.911841
10038,BELTWAY PLAZA + CUNNINGHAM DR ENTR,38.998076,-76.908737
15133,BELTWAY PLAZA + MAIN RDWY IN FRT OF STORES,38.998577,-76.907523
13623,BELTWAY PLAZA + CUNNINGHAM DR EXIT,38.99839,-76.909562
10002,GREENBELT RD + 63RD AVE,38.996689,-76.905627
15256,GREENBELT RD + EDMONSTON RD,38.996276,-76.903021
9847,WESTCHESTER PARK DR + WESTCHESTER PARK DR,38.990009,-76.904311
9859,EDMONSTON RD + PONTIAC ST,38.990397,-76.906632
9817,EDMONSTON RD + 63RD AVE,38.988152,-76.90858
9774,EDMONSTON RD + CHARLTON AVE,38.986043,-76.909482
15137,EDMONSTON RD + BRYN MAWR RD,38.983607,-76.910147
9649,EDMONSTON RD + WELLESLEY DR,38.981326,-76.911923
9625,EDMONSTON RD + KNOXVILLE DR,38.980259,-76.912956
9542,EDMONSTON RD + RADCLIFFE DR,38.97642,-76.913668
17382,CAMPUS DR + 52ND AVE,38.97689,-76.923407
17383,CAMPUS DR + 51ST AVE,38.977367,-76.92489
27819,RIVER RD + BUS BAY T1,38.97683,-76.927476
15016,RIVER RD + AMERICAN PHYSICS BLDG,38.972082,-76.928558
9317,RIVER RD + RIVERTECH CT,38.97002,-76.927179
17258,RIVER RD + HAIG DR,38.968428,-76.92413
